ID,Grupo,N_nós,Taxa_escala_global,suscetiveis_mean,suscetiveis_median,suscetiveis_iqr,infeccaos_mean,infeccaos_median,infeccaos_iqr,recuperados_mean,recuperados_median,recuperados_iqr,Prev_Minimo_Valor,Prev_Tempo_Minimo,Prev_Maximo_Valor,Prev_Tempo_Maximo,Prev_Final_Valor,Taxa_escala_local,Categoria
s2_g1re,G1,100.0,0.034,0.99000555247085,1,0,0.004634835,0.0,0.0,0.005359613,0.0,0.0,0.0,128,14.0693698094773,32,0.0,0,reproducao
s3_g1re,G1,100.0,0.05,0.987928868698305,1,0,0.005563321,0.0,0.0,0.00650781,0.0,0.0,0.0,143,15.6814851001466,26,0.0,0,reproducao
s4_g1re,G1,100.0,0.1,0.990808178813973,1,0,0.004468288,0.0,0.0,0.004723533,0.0,0.0,0.0,147,13.8739618954568,22,0.0,0,reproducao
s5_g1re,G1,100.0,0.15,0.986932027937582,1,0,0.006141353,0.0,0.0,0.006926619,0.0,0.0,0.0,106,21.0552027357108,18,0.0,0,reproducao
s6_g1re,G1,100.0,0.35,0.989416127988386,1,0,0.004967658,0.0,0.0,0.005616214,0.0,0.0,0.0,139,17.9775280898876,8,0.0,0,reproducao
s7_g1re,G1,100.0,0.5,0.992831968995133,1,0,0.003360235,0.0,0.0,0.003807796,0.0,0.0,0.0,148,11.5779189057157,7,0.0,0,reproducao
s8_g1re,G1,100.0,0.8,0.995893016065818,1,0,0.002003446,0.0,0.0,0.002103537,0.0,0.0,0.0,131,7.32779677576942,4,0.0,0,reproducao
s9_g2re,G2,0.05,0.01,0.990125987109696,1,0,0.004458252,0.0,0.0,0.005415761,0.0,0.0,0.0,152,9.2818759159746,58,0.0,0,reproducao
s10_g2re,G2,0.05,0.034,0.993742010016148,1,0,0.00287063,0.0,0.0,0.00338736,0.0,0.0,0.0,151,7.03468490473864,15,0.0,0,reproducao
s11_g2re,G2,0.05,0.05,0.991928437954597,1,0,0.003724794,0.0,0.0,0.004346768,0.0,0.0,0.0,148,10.5031753786028,28,0.0,0,reproducao
s12_g2re,G2,0.05,0.1,0.992186938429419,1,0,0.003557162,0.0,0.0,0.0042559,0.0,0.0,0.0,128,12.1641426477772,16,0.0,0,reproducao
s13_g2re,G2,0.05,0.15,0.991347150947731,1,0,0.004003095,0.0,0.0,0.004649754,0.0,0.0,0.0,162,13.5319980459209,11,0.0,0,reproducao
s14_g2re,G2,0.05,0.35,0.992022018923971,1,0,0.003588084,0.0,0.0,0.004389897,0.0,0.0,0.0,143,13.7274059599414,8,0.0,0,reproducao
s15_g2re,G2,0.05,0.5,0.991374818364764,1,0,0.004018285,0.0,0.0,0.004606896,0.0,0.0,0.0,133,14.5090376160234,6,0.0,0,reproducao
s16_g2re,G2,0.05,0.8,0.994397619300139,1,0,0.00264034,0.0,0.0,0.002962041,0.0,0.0,0.0,88,10.7474352711285,4,0.0,0,reproducao
s17_g3re,G3,0.1,0.01,0.990222823069309,1,0,0.004546136,0.0,0.0,0.005231041,0.0,0.0,0.0,141,12.8969223253542,18,0.0,0,reproducao
s18_g3re,G3,0.1,0.034,0.988488998268617,1,0,0.005514767,0.0,0.0,0.005996235,0.0,0.0,0.0,143,15.7791890571568,22,0.0,0,reproducao
s19_g3re,G3,0.1,0.05,0.985180843188947,1,0,0.00679208,0.0,0.006662965,0.008027077,0.0,0.0,0.0,145,21.2994626282364,22,0.0,0,reproducao
s20_g3re,G3,0.1,0.1,0.977361542887073,1,0,0.0107119,0.0,0.02109939,0.01192656,0.0,0.0,0.0,149,32.7796775769419,18,0.0,0,reproducao
s21_g3re,G3,0.1,0.15,0.989131316342465,1,0,0.005021365,0.0,0.0,0.005847319,0.0,0.0,0.0,135,16.5608207132389,9,0.0,0,reproducao
s22_g3re,G3,0.1,0.35,0.986863401893374,1,0,0.00597345,0.0,0.0,0.007163149,0.0,0.0,0.0,152,21.6902784562775,8,0.0,0,reproducao
s23_g3re,G3,0.1,0.5,0.983646115291212,1,0,0.007661705,0.0,0.007773459,0.00869218,0.0,0.0,0.0,161,26.5266243282853,6,0.0,0,reproducao
s24_g3re,G3,0.1,0.8,0.983867997125843,1,0,0.00747617,0.0,0.00860633,0.008655833,0.0,0.0,0.0,149,29.1157791890572,4,0.0,0,reproducao
s25_g4re,G4,0.15,0.01,0.988889904566398,1,0,0.005186013,0.0,0.0,0.005924082,0.0,0.0,0.0,128,16.3165608207132,7,0.0,0,reproducao
s26_g4re,G4,0.15,0.034,0.983548736833226,1,0,0.007620746,0.0,0.01054969,0.008830517,0.0,0.0,0.0,145,22.3253541768442,16,0.0,0,reproducao
s27_g4re,G4,0.15,0.05,0.978071402008384,1,0,0.01016181,0.0,0.0199889,0.01176679,0.0,0.0,0.0,153,32.1446018563752,20,0.0,0,reproducao
s28_g4re,G4,0.15,0.1,0.97838767855995,1,0,0.01003134,0.0,0.0199889,0.01158098,0.0,0.0,0.0,139,31.4606741573034,13,0.0,0,reproducao
s29_g4re,G4,0.15,0.15,0.974574728744033,1,0,0.01170603,0.0,0.02332038,0.01371924,0.0,0.0,0.0,151,40.2540302882267,13,0.0,0,reproducao
s30_g4re,G4,0.15,0.35,0.971875799337447,1,0,0.01325513,0.0,0.02720711,0.01486907,0.0,0.0,0.0,165,44.9926722032242,8,0.0,0,reproducao
s31_g4re,G4,0.15,0.5,0.97904247409638,1,0,0.009657014,0.0,0.0188784,0.01130051,0.0,0.0,0.0,135,36.4435759648266,7,0.0,0,reproducao
s32_g4re,G4,0.15,0.8,0.972448948868714,1,0,0.01270992,0.0,0.02609661,0.01484113,0.0,0.0,0.0,159,46.1651196873473,4,0.0,0,reproducao
s33_g5re,G5,0.3,0.01,0.97720665960153,1,0,0.01042383,0.0,0.02054414,0.01236951,0.0,0.0,0.0,153,32.5842696629214,9,0.0,0,reproducao
s34_g5re,G5,0.3,0.034,0.968317010009367,1,0,0.01464963,0.0094392,0.0283176,0.01703336,0.0,0.0,0.0,163,43.5271128480703,16,0.0,0,reproducao
s35_g5re,G5,0.3,0.05,0.964712108319565,1,0,0.01652776,0.01388118,0.03109384,0.01876014,0.0,0.0,0.0,153,48.314606741573,17,0.0,0,reproducao
s36_g5re,G5,0.3,0.1,0.967028033874683,1,0,0.01533589,0.008883953,0.02998334,0.01763608,0.0,0.0,0.0,201,46.5070835368832,10,0.0,0,reproducao
s37_g5re,G5,0.3,0.15,0.966748647212496,1,0,0.01542431,0.009994448,0.02998334,0.01782704,0.0,0.0,0.0,165,51.6365412799218,10,0.0,0,reproducao
s38_g5re,G5,0.3,0.35,0.967524148636959,1,0,0.01506952,0.008883953,0.0294281,0.01740633,0.0,0.0,0.0,161,53.9325842696629,7,0.0,0,reproducao
s39_g5re,G5,0.3,0.5,0.957729069259953,1,0,0.01986087,0.0199889,0.03498057,0.02241007,0.0,0.0,0.0,152,70.2979970688813,5,0.0,0,reproducao
s40_g5re,G5,0.3,0.8,0.958783414848235,1,0,0.01935092,0.01776791,0.03498057,0.02186567,0.0,0.0,0.0,152,68.0996580361505,4,0.0,0,reproducao
s41_g6re,G6,0.5,0.01,0.961997175210972,1,0,0.01744783,0.01554692,0.03164908,0.02055499,0.0,0.0,0.0,155,52.9066927210552,7,0.0,0,reproducao
s42_g6re,G6,0.5,0.034,0.95587833605984,1,0,0.02047877,0.0199889,0.03026097,0.02364289,0.0,0.0,0.0,166,61.6511968734734,10,0.0,0,reproducao
s43_g6re,G6,0.5,0.05,0.957313786755284,1,0,0.0198115,0.01943365,0.03109384,0.02287472,0.0,0.0,0.0,155,63.2144601856375,12,0.0,0,reproducao
s44_g6re,G6,0.5,0.1,0.9511919638631,1,0,0.02299081,0.02387562,0.02720711,0.02581723,0.0,0.0,0.0,157,73.6199316072301,12,0.0,0,reproducao
s45_g6re,G6,0.5,0.15,0.954163227453021,1,0,0.02139803,0.02165464,0.03053859,0.02443874,0.0,0.0,0.0,159,71.71470444553,8,0.0,0,reproducao
s46_g6re,G6,0.5,0.35,0.948536705575555,1,0,0.02411622,0.02554137,0.02720711,0.02734707,0.0,0.0,0.0,159,82.7063996091842,6,0.0,0,reproducao
s47_g6re,G6,0.5,0.5,0.950347565145241,1,0,0.02284027,0.02332038,0.02859522,0.02681217,0.0,0.0,0.0,159,81.6805080605765,5,0.0,0,reproducao
s48_g6re,G6,0.5,0.8,0.950840153668091,1,0,0.02286495,0.02387562,0.03026097,0.0262949,0.0,0.0,0.0,152,80.752320468979,4,0.0,0,reproducao
s1_g1ou,G1,100.0,0.01,0.957098664007524,1,0,0.01924479,0.01776791,0.02859522,0.02365655,0.0,0.0,0.0,126,69.3877551020408,4,0.0,0,outros
s2_g1ou,G1,100.0,0.034,0.956135480288728,1,0,0.0217264,0.02332038,0.0283176,0.02213812,0.0,0.0,0.0,113,74.1496598639456,9,0.0,0,outros
s3_g1ou,G1,100.0,0.05,0.953827616554673,1,0,0.02132224,0.02276513,0.02915047,0.02485014,0.0,0.0,0.0,167,69.3877551020408,2,0.0,0,outros
s4_g1ou,G1,100.0,0.1,0.949385639875051,1,0,0.02324106,0.02609661,0.02637424,0.0273733,0.0,0.0,0.0,139,75.5102040816327,10,0.0,0,outros
s5_g1ou,G1,100.0,0.15,0.958246930087971,1,0,0.01807008,0.0188784,0.02720711,0.02368299,0.0,0.0,0.0,100,72.7891156462585,4,0.0,0,outros
s6_g1ou,G1,100.0,0.35,0.954311097009598,1,0,0.02073678,0.0199889,0.02609661,0.02495212,0.0,0.0,0.0,142,78.9115646258503,4,0.0,0,outros
s7_g1ou,G1,100.0,0.5,0.953619871046697,1,0,0.02173396,0.02332038,0.03053859,0.02464617,0.0,0.0,0.0,134,78.2312925170068,5,0.0,0,outros
s8_g1ou,G1,100.0,0.8,0.945816194328925,1,0,0.02498234,0.02665186,0.02415325,0.02920146,0.0,0.0,0.0,136,89.1156462585034,3,0.0,0,outros
s9_g2ou,G2,0.05,0.01,0.996645854343959,1,0,0.001189815,0.0,0.0,0.00216433,0.0,0.0,0.0,97,4.76190476190476,1,0.0,0,outros
s10_g2ou,G2,0.05,0.034,0.99638900535228,1,0,0.00177528,0.0,0.0,0.001835715,0.0,0.0,0.0,110,6.12244897959184,10,0.0,0,outros
s11_g2ou,G2,0.05,0.05,0.994764813199016,1,0,0.002058569,0.0,0.0,0.003176618,0.0,0.0,0.0,90,8.16326530612245,9,0.0,0,outros
s12_g2ou,G2,0.05,0.1,0.99573555129992,1,0,0.001926367,0.0,0.0,0.002338081,0.0,0.0,0.0,84,8.84353741496599,6,0.0,0,outros
s13_g2ou,G2,0.05,0.15,0.995252070844995,1,0,0.002515609,0.0,0.0,0.00223232,0.0,0.0,0.0,77,8.16326530612245,13,0.0,0,outros
s14_g2ou,G2,0.05,0.35,0.996502321083903,1,0,0.001643078,0.0,0.0,0.001854601,0.0,0.0,0.0,81,6.12244897959184,5,0.0,0,outros
s15_g2ou,G2,0.05,0.5,0.997269090867885,1,0,0.0009782925,0.0,0.0,0.001752617,0.0,0.0,0.0,68,6.12244897959184,4,0.0,0,outros
s16_g2ou,G2,0.05,0.8,0.998152953574545,1,0,0.0007743242,0.0,0.0,0.001072722,0.0,0.0,0.0,56,4.76190476190476,1,0.0,0,outros
s17_g3ou,G3,0.1,0.01,0.992453172273907,1,0,0.003641212,0.0,0.0,0.003905616,0.0,0.0,0.0,115,10.8843537414966,18,0.0,0,outros
s18_g3ou,G3,0.1,0.034,0.993771411951788,1,0,0.002780013,0.0,0.0,0.003448575,0.0,0.0,0.0,77,10.2040816326531,5,0.0,0,outros
s19_g3ou,G3,0.1,0.05,0.994247338024605,1,0,0.002780013,0.0,0.0,0.002972649,0.0,0.0,0.0,84,10.2040816326531,2,0.0,0,outros
s20_g3ou,G3,0.1,0.1,0.994870574548531,1,0,0.002666697,0.0,0.0,0.002462729,0.0,0.0,0.0,87,10.2040816326531,3,0.0,0,outros
s21_g3ou,G3,0.1,0.15,0.988249158630693,1,0,0.005552471,0.0,0.0,0.006198371,0.0,0.0,0.0,94,21.0884353741497,13,0.0,0,outros
s22_g3ou,G3,0.1,0.35,0.987074452212867,1,0,0.006579867,0.0,0.00388673,0.006345681,0.0,0.0,0.0,86,25.8503401360544,7,0.0,0,outros
s23_g3ou,G3,0.1,0.5,0.992324747778067,1,0,0.003414581,0.0,0.0,0.004260672,0.0,0.0,0.0,83,14.2857142857143,4,0.0,0,outros
s24_g3ou,G3,0.1,0.8,0.984483299149754,1,0,0.006217256,0.0,0.003609106,0.009299444,0.0,0.0,0.0,119,27.2108843537415,4,0.0,0,outros
s25_g4ou,G4,0.15,0.01,0.988509784813426,1,0,0.00549959,0.0,0.0,0.005990625,0.0,0.0,0.0,119,14.9659863945578,1,0.0,0,outros
s26_g4ou,G4,0.15,0.034,0.98994134022293,1,0,0.005220078,0.0,0.0,0.004838582,0.0,0.0,0.0,115,17.0068027210884,13,0.0,0,outros
s27_g4ou,G4,0.15,0.05,0.990186857641446,1,0,0.004778147,0.0,0.0,0.005034996,0.0,0.0,0.0,78,16.3265306122449,10,0.0,0,outros
s28_g4ou,G4,0.15,0.1,0.985948849278745,1,0,0.006417448,0.0,0.005552471,0.007633703,0.0,0.0,0.0,105,20.4081632653061,13,0.0,0,outros
s29_g4ou,G4,0.15,0.15,0.984713707804054,1,0,0.006587421,0.0,0.007495836,0.008698871,0.0,0.0,0.0,98,24.4897959183673,10,0.0,0,outros
s30_g4ou,G4,0.15,0.35,0.980400155620271,1,0,0.009639392,0.0,0.02109939,0.009960453,0.0,0.0,0.0,139,31.9727891156463,10,0.0,0,outros
s31_g4ou,G4,0.15,0.5,0.990020661235066,1,0,0.004166242,0.0,0.0,0.005813097,0.0,0.0,0.0,80,19.047619047619,4,0.0,0,outros
s32_g4ou,G4,0.15,0.8,0.986734505017998,1,0,0.00562046,0.0,0.0,0.007645035,0.0,0.0,0.0,115,21.7687074829932,4,0.0,0,outros
s33_g5ou,G5,0.3,0.01,0.980664558994058,1,0,0.00950719,0.0,0.01832315,0.009828251,0.0,0.0,0.0,95,32.6530612244898,5,0.0,0,outros
s34_g5ou,G5,0.3,0.034,0.976505871643494,1,0,0.01139956,0.0,0.02137701,0.01209457,0.0,0.0,0.0,140,32.6530612244898,7,0.0,0,outros
s35_g5ou,G5,0.3,0.05,0.9785380004306,1,0,0.009718713,0.0,0.0199889,0.01174329,0.0,0.0,0.0,94,36.734693877551,7,0.0,0,outros
s36_g5ou,G5,0.3,0.1,0.977495495699668,1,0,0.01146,0.0,0.02554137,0.01104451,0.0,0.0,0.0,150,38.7755102040816,8,0.0,0,outros
s37_g5ou,G5,0.3,0.15,0.978439793463193,1,0,0.009662055,0.0,0.01943365,0.01189815,0.0,0.0,0.0,87,36.734693877551,5,0.0,0,outros
s38_g5ou,G5,0.3,0.35,0.979183900100851,1,0,0.009167243,0.0,0.01554692,0.01164886,0.0,0.0,0.0,86,36.734693877551,3,0.0,0,outros
s39_g5ou,G5,0.3,0.5,0.973510559137592,1,0,0.01169041,0.0,0.02054414,0.01479903,0.0,0.0,0.0,147,45.578231292517,6,0.0,0,outros
s40_g5ou,G5,0.3,0.8,0.969533176957624,1,0,0.01393783,0.006107718,0.02915047,0.01652899,0.0,0.0,0.0,142,53.0612244897959,4,0.0,0,outros
s41_g6ou,G6,0.5,0.01,0.971587968891054,1,0,0.01367343,0.009994448,0.02637424,0.0147386,0.0,0.0,0.0,138,52.3809523809524,5,0.0,0,outros
s42_g6ou,G6,0.5,0.034,0.96473992150997,1,0,0.01709557,0.01388118,0.03164908,0.01816451,0.0,0.0,0.0,125,52.3809523809524,6,0.0,0,outros
s43_g6ou,G6,0.5,0.05,0.962670020812323,1,0,0.016461,0.01499167,0.03220433,0.02086898,0.0,0.0,0.0,103,53.7414965986395,8,0.0,0,outros
s44_g6ou,G6,0.5,0.1,0.961068491805384,1,0,0.0189124,0.01943365,0.03275958,0.02001911,0.0,0.0,0.0,109,60.5442176870748,13,0.0,0,outros
s45_g6ou,G6,0.5,0.15,0.962885320702406,1,0,0.01706913,0.01443642,0.02998334,0.02004555,0.0,0.0,0.0,125,63.9455782312925,6,0.0,0,outros
s46_g6ou,G6,0.5,0.35,0.962447166540131,1,0,0.01662342,0.01443642,0.03053859,0.02092942,0.0,0.0,0.0,93,65.3061224489796,4,0.0,0,outros
s47_g6ou,G6,0.5,0.5,0.959244108526253,1,0,0.01905215,0.0188784,0.0341477,0.02170374,0.0,0.0,0.0,142,69.3877551020408,6,0.0,0,outros
s48_g6ou,G6,0.5,0.8,0.963066625873003,1,0,0.01786989,0.01665741,0.03220433,0.01906348,0.0,0.0,0.0,118,71.4285714285714,3,0.0,0,outros
s1_g1sa,G1,100.0,0.01,0.953692393114936,1,0,0.02004442,0.01943365,0.02082177,0.02626319,0.0,0.0,0.0,81,100.0,1,0.0,0,sanitário
s2_g1sa,G1,100.0,0.034,0.950305385896724,1,0,0.01826763,0.01749028,0.01290949,0.03142699,0.0,0.0,0.0,77,100.0,1,0.0,0,sanitário
s3_g1sa,G1,100.0,0.05,0.948250971682399,1,0,0.02270961,0.02859522,0.02387562,0.02903942,0.0,0.0,0.0,72,100.0,1,0.0,0,sanitário
s4_g1sa,G1,100.0,0.1,0.952248750694059,1,0,0.01604664,0.01110494,0.01346474,0.03170461,0.0,0.0,0.0,72,100.0,1,0.0,0,sanitário
s5_g1sa,G1,100.0,0.15,0.947862298722932,1,0,0.02304275,0.0199889,0.02484731,0.02909495,0.0,0.0,0.0,79,100.0,1,0.0,0,sanitário
s6_g1sa,G1,100.0,0.35,0.933370349805663,1,0,0.03009439,0.03220433,0.01721266,0.03653526,0.0,0.0,0.0,81,100.0,1,0.0,0,sanitário
s7_g1sa,G1,100.0,0.5,0.944919489172682,1,0,0.03264853,0.03636868,0.01027207,0.02243198,0.0,0.0,0.0,79,100.0,1,0.0,0,sanitário
s8_g1sa,G1,100.0,0.8,0.948195446973903,1,0,0.02165464,0.02082177,0.01290949,0.03014992,0.0,0.0,0.0,75,100.0,1,0.0,0,sanitário
s9_g3sa,G3,0.1,0.01,0.994725152692948,1,0,0.002776235,0.0,0.0,0.002498612,0.0,0.0,0.0,51,10.0,1,0.0,0,sanitário
s10_g3sa,G3,0.1,0.034,0.992337590227651,1,0,0.002887285,0.0,0.0,0.004775125,0.0,0.0,0.0,53,10.0,1,0.0,0,sanitário
s11_g3sa,G3,0.1,0.05,0.984397556912826,1,0,0.008439756,0.0,0.0,0.007162687,0.0,0.0,0.0,108,20.0,34,0.0,0,sanitário
s12_g3sa,G3,0.1,0.1,0.986618545252637,1,0,0.005607996,0.0,0.0,0.007773459,0.0,0.0,0.0,76,20.0,6,0.0,0,sanitário
s13_g3sa,G3,0.1,0.15,0.996779566907274,1,0,0.001332593,0.0,0.0,0.00188784,0.0,0.0,0.0,25,10.0,1,0.0,0,sanitário
s14_g3sa,G3,0.1,0.35,0.991782343142699,1,0,0.003498057,0.0,0.0,0.0047196,0.0,0.0,0.0,64,10.0,1,0.0,0,sanitário
s15_g3sa,G3,0.1,0.5,0.988395335924486,1,0,0.006218767,0.0,0.0,0.005385897,0.0,0.0,0.0,69,20.0,2,0.0,0,sanitário
s16_g3sa,G3,0.1,0.8,0.987673514714048,1,0,0.002776235,0.0,0.0,0.00955025,0.0,0.0,0.0,38,20.0,2,0.0,0,sanitário
s17_g4sa,G4,0.15,0.01,0.994725152692948,1,0,0.002776235,0.0,0.0,0.002498612,0.0,0.0,0.0,51,10.0,1,0.0,0,sanitário
s18_g4sa,G4,0.15,0.034,0.992337590227651,1,0,0.002887285,0.0,0.0,0.004775125,0.0,0.0,0.0,53,10.0,1,0.0,0,sanitário
s19_g4sa,G4,0.15,0.05,0.984397556912826,1,0,0.008439756,0.0,0.0,0.007162687,0.0,0.0,0.0,108,20.0,34,0.0,0,sanitário
s20_g4sa,G4,0.15,0.1,0.986618545252637,1,0,0.005607996,0.0,0.0,0.007773459,0.0,0.0,0.0,76,20.0,6,0.0,0,sanitário
s21_g4sa,G4,0.15,0.15,0.996779566907274,1,0,0.001332593,0.0,0.0,0.00188784,0.0,0.0,0.0,25,10.0,1,0.0,0,sanitário
s22_g4sa,G4,0.15,0.35,0.991782343142699,1,0,0.003498057,0.0,0.0,0.0047196,0.0,0.0,0.0,64,10.0,1,0.0,0,sanitário
s23_g4sa,G4,0.15,0.5,0.988395335924486,1,0,0.006218767,0.0,0.0,0.005385897,0.0,0.0,0.0,69,20.0,2,0.0,0,sanitário
s24_g4sa,G4,0.15,0.8,0.987673514714048,1,0,0.002776235,0.0,0.0,0.00955025,0.0,0.0,0.0,38,20.0,2,0.0,0,sanitário
s25_g5sa,G5,0.3,0.01,0.98423098278734,1,0,0.009328151,0.0,0.01665741,0.006440866,0.0,0.0,0.0,79,30.0,1,0.0,0,sanitário
s26_g5sa,G5,0.3,0.034,0.971737923375902,1,0,0.01454747,0.005552471,0.03053859,0.0137146,0.0,0.0,0.0,91,40.0,4,0.0,0,sanitário
s27_g5sa,G5,0.3,0.05,0.976401998889506,1,0,0.01177124,0.007218212,0.01929484,0.01182676,0.0,0.0,0.0,84,50.0,30,0.0,0,sanitário
s28_g5sa,G5,0.3,0.1,0.973681288173237,1,0,0.01043865,0.0,0.02068295,0.01588007,0.0,0.0,0.0,80,30.0,1,0.0,0,sanitário
s29_g5sa,G5,0.3,0.15,0.976846196557468,1,0,0.01260411,0.0,0.02915047,0.01054969,0.0,0.0,0.0,84,30.0,1,0.0,0,sanitário
s30_g5sa,G5,0.3,0.35,0.978400888395336,1,0,0.01138257,0.0,0.02526374,0.01021655,0.0,0.0,0.0,72,40.0,5,0.0,0,sanitário
s31_g5sa,G5,0.3,0.5,0.98023320377568,1,0,0.00955025,0.0,0.01582454,0.01021655,0.0,0.0,0.0,73,30.0,1,0.0,0,sanitário
s32_g5sa,G5,0.3,0.8,0.98128817323709,1,0,0.007995558,0.0,0.01332593,0.01071627,0.0,0.0,0.0,67,30.0,1,0.0,0,sanitário
s33_g6sa,G6,0.5,0.01,0.967129372570794,1,0,0.01960022,0.01554692,0.04053304,0.01327041,0.0,0.0,0.0,84,50.0,1,0.0,0,sanitário
s34_g6sa,G6,0.5,0.034,0.966851749028318,1,0,0.01449195,0.01193781,0.0212382,0.0186563,0.0,0.0,0.0,81,50.0,1,0.0,0,sanitário
s35_g6sa,G6,0.5,0.05,0.958300943920044,1,0,0.02098834,0.02193226,0.03983898,0.02071072,0.0,0.0,0.0,83,60.0,5,0.0,0,sanitário
s36_g6sa,G6,0.5,0.1,0.95741254858412,1,0,0.02032204,0.02137701,0.02679067,0.02226541,0.0,0.0,0.0,81,70.0,4,0.0,0,sanitário
s37_g6sa,G6,0.5,0.15,0.956079955580233,1,0,0.02098834,0.02332038,0.02928928,0.0229317,0.0,0.0,0.0,84,70.0,5,0.0,0,sanitário
s38_g6sa,G6,0.5,0.35,0.965907828983898,1,0,0.01810105,0.02748473,0.03151027,0.01599112,0.0,0.0,0.0,58,60.0,2,0.0,0,sanitário
s39_g6sa,G6,0.5,0.5,0.951360355358134,1,0,0.02537479,0.02970572,0.0283176,0.02326485,0.0,0.0,0.0,140,70.0,5,0.0,0,sanitário
s40_g6sa,G6,0.5,0.8,0.971071626873959,1,0,0.01288173,0.006385341,0.02040533,0.01604664,0.0,0.0,0.0,79,60.0,2,0.0,0,sanitário
s2_1g1ae,G1,100.0,0.01,0.2428648506161,0,0,0.358012327606997,0.394225430316491,0.134369794558579,0.399122821776903,0.406868686868687,0.0149494949494949,4.04040404040404,1,57.2929292929293,30,36.7272727272727,0.034,rede_completa
s2_2g1ae,G1,100.0,0.01,0.132686330265453,0,0,0.409130281156933,0.44364242087729,0.0866185452526375,0.458183388577614,0.465050505050505,0.016969696969697,4.04040404040404,1,81.6161616161616,12,40.1212121212121,0.8,rede_completa
s2_3g1ae,G1,100.0,0.01,0.131565516351746,0,0,0.409942848810145,0.444197667962243,0.0871737923375903,0.458491634838109,0.464646464646465,0.0153535353535353,4.04040404040404,1,81.1313131313131,10,41.6161616161616,0.81,rede_completa
s2_4g1ae,G1,100.0,0.1,0.189417551416441,0,0,0.384289087431786,0.414214325374792,0.100499722376457,0.426293361151773,0.433131313131313,0.0137373737373737,4.04040404040404,1,67.5959595959596,26,36.8484848484848,0.034,rede_completa
s2_5g1ae,G1,100.0,0.15,0.0985423361880886,0,0,0.425650396244511,0.449194891726818,0.0769017212659633,0.475807267567401,0.482020202020202,0.0117171717171717,4.04040404040404,1,84.969696969697,13,43.1919191919192,0.8,rede_completa
s2_6g1ae,G1,100.0,0.35,0.100667979068867,0,0,0.424547305369071,0.448639644641866,0.0766240977234869,0.474784715562061,0.482020202020202,0.0145454545454545,4.04040404040404,1,85.4141414141414,9,42.1010101010101,0.81,rede_completa
s2_7g1ae,G1,100.0,0.5,0.172531309766179,0,0,0.390943527445471,0.418101054969461,0.0893947806774014,0.43652516278835,0.443232323232323,0.0173737373737374,4.04040404040404,1,67.7575757575758,26,37.2929292929293,0.034,rede_completa
s2_8g1ae,G1,100.0,0.8,0.092301358953219,0,0,0.427067790621372,0.448639644641866,0.0738478622987229,0.480630850425409,0.486060606060606,0.0153535353535354,4.04040404040404,1,86.8686868686869,9,40.8484848484849,0.8,rede_completa
s2_9g1ae,G1,100.0,0.01,0.0926538006382537,0,0,0.429168307169418,0.45141588006663,0.0694058856191005,0.478177892192329,0.485252525252525,0.0141414141414141,4.04040404040404,1,87.6767676767677,10,41.4545454545455,0.81,rede_completa
s2_10g1ae,G1,100.0,0.034,0.154032944660374,0,0,0.399777452481506,0.423653525818989,0.0888395335924486,0.44618960285812,0.452525252525253,0.0157575757575758,4.04040404040404,1,73.979797979798,24,40.2828282828283,0.034,rede_completa
s2_11g1ae,G1,100.0,0.05,0.0851264449043461,0,0,0.431954862337983,0.453636868406441,0.0713492504164353,0.482918692757671,0.488888888888889,0.0153535353535353,4.04040404040404,1,88.1616161616162,10,40.5656565656566,0.8,rede_completa
s2_12g1ae,G1,100.0,0.1,0.0837846538679409,0,0,0.431609599605158,0.453081621321488,0.0694058856191005,0.484605746526901,0.490909090909091,0.0173737373737374,4.04040404040404,1,89.7373737373737,10,41.010101010101,0.81,rede_completa
s2_13g1ae,G1,100.0,0.15,0.146727912102704,0,0,0.402627047824161,0.42976124375347,0.0813436979455858,0.450645040073136,0.458585858585859,0.0161616161616162,4.04040404040404,1,72.8888888888889,22,40.8080808080808,0.034,rede_completa
s2_14g1ae,G1,100.0,0.35,0.0810160460798995,0,0,0.433033499907459,0.453636868406441,0.0716268739589117,0.485950454012642,0.491717171717172,0.0173737373737374,4.04040404040404,1,90.4646464646465,8,42.5858585858586,0.8,rede_completa
s2_15g1ae,G1,100.0,0.5,0.0793283192838995,0,0,0.435266378386867,0.456413103831205,0.0705163797890061,0.485405302329233,0.491313131313131,0.0157575757575757,4.04040404040404,1,91.0707070707071,8,41.4141414141414,0.81,rede_completa
s2_16g1ae,G1,100.0,0.8,0.135136596391455,0,0,0.407578057083887,0.434203220433093,0.082176568573015,0.457285346524658,0.463838383838384,0.0137373737373737,4.04040404040404,1,74.7474747474748,21,38.9090909090909,0.034,rede_completa
s2_17g1ae,G1,100.0,0.01,0.075735926729819,0,0,0.436933914379778,0.45752359800111,0.0677401443642421,0.487330158890403,0.492929292929293,0.0185858585858586,4.04040404040404,1,91.3939393939394,7,43.6767676767677,0.8,rede_completa
s2_18g1ae,G1,100.0,0.034,0.0756358700833992,0,0,0.437764878098026,0.45752359800111,0.0655191560244309,0.486599251818574,0.492525252525253,0.0165656565656566,4.04040404040404,1,93.5757575757576,7,42.5858585858586,0.81,rede_completa
